여행지 id,여행지명칭,분류,태그,지역구분,주소,여행지 경도,여행지 위도
TRAVEL_000214,묵호항수변공원,체험,기타레저,강원,강원 동해시 일출로 92-11,129.117402,37.550951
TRAVEL_000215,무릉 오선녀탕,체험,기타레저,강원,강원도 동해시 삼화로 455,129.031716,37.465544
TRAVEL_000216,부곡돌담마을해안숲공원,체험,기타레저,강원,강원 동해시 부곡동 440-10,129.113569,37.537619
TRAVEL_000217,덕봉산 해안생태탐방로,체험,기타레저,강원,강원 삼척시 근덕면 덕산리 산136,129.251753,37.353725
TRAVEL_000218,새천년 해안샛바람길,체험,기타레저,강원,강원 삼척시 근덕면 덕산리 산136,129.251753,37.353725
TRAVEL_000219,삼척보훈공원,체험,기타레저,강원,강원 삼척시 중앙로 138-16,129.168065,37.435854
TRAVEL_000220,새천년해안유원지,체험,기타레저,강원,강원 삼척시 정하동 5-6,129.188452,37.449019
TRAVEL_000221,망양정해맞이광장,체험,기타레저,경북,경북 울진군 근남면 산포리 664,129.413633,36.964798
TRAVEL_000222,공원해파랑,체험,기타레저,경북,경북 영덕군 강구면 영덕대게로 132,129.392114,36.360922
TRAVEL_000223,선덕여왕공원,체험,기타레저,경북,경북 경주시 북군동 114-11,129.268353,35.852562
TRAVEL_000224,문자조각공원,체험,기타레저,경북,경북 울릉군 북면 울릉순환로 2746-24,130.835611,37.530024
TRAVEL_000225,당사항해양낚시공원,체험,기타레저,울산,울산 북구 용바위1길 58,129.455673,35.581094
TRAVEL_000226,산하해안소공원,체험,기타레저,울산,울산 북구 산하동 964-3,129.442534,35.625672
TRAVEL_000227,대바위공원,체험,기타레저,울산,울산 울주군 서생면 진하리 57-22,129.344323,35.380087
TRAVEL_000228,대저생태공원,체험,기타레저,부산,부산 강서구 대저1동 1-5,128.986745,35.211576
TRAVEL_000229,맥도생태공원,체험,기타레저,부산,부산 강서구 대저2동 1200-32,128.955081,35.152194
TRAVEL_000230,낙동강둔치공원,체험,기타레저,부산,부산 강서구 대저1동 1-5,128.986745,35.211576
TRAVEL_000231,다대포해변공원,체험,기타레저,부산,부산광역시 사하구 다대동 1552-20,128.968526,35.048761
TRAVEL_000232,광안해변공원,체험,기타레저,부산,부산 수영구 민락동 176-33,129.122872,35.155805
TRAVEL_000233,남천해변공원,체험,기타레저,부산,부산 수영구 남천2동 148-100,129.115984,35.146195
TRAVEL_000234,브릿지수변테마공원(남항호안x-Sports 광장),체험,기타레저,부산,부산 영도구 남항동3가 141-218,129.035408,35.085452
TRAVEL_000235,부산민주공원,체험,기타레저,부산,부산 중구 민주공원길 19,129.02802,35.109671
TRAVEL_000236,APEC나루공원,체험,기타레저,부산,부산 해운대구 수영강변대로 85,129.127316,35.167915
TRAVEL_000237,사라수변공원,체험,기타레저,부산,부산 기장군 기장읍 대라리 654,129.211976,35.183386
TRAVEL_000238,가포해안변공원,체험,기타레저,경남,경남 창원시 마산합포구 드림베이대로 361,128.590141,35.157524
TRAVEL_000239,산유골수목공원,체험,기타레저,경남,경남 통영시 산양읍 산유길 112,128.403994,34.79498
TRAVEL_000240,내죽도수변공원,체험,기타레저,경남,경남 통영시 광도면 죽림리 1574-3,128.421408,34.880526
TRAVEL_000241,무전해변공원,체험,기타레저,경남,경남 통영시 무전동 1053,128.422575,34.86225
TRAVEL_000242,능포수변공원,체험,기타레저,경남,경남 거제시 능포동 564-25,128.735325,34.886805
TRAVEL_000243,거제구조라수변공원,체험,기타레저,경남,경남 거제시 일운면 구조라로 15-3,128.698385,34.808091
TRAVEL_000244,삼천포대교공원,체험,기타레저,경남,경남 사천시 사천대로 35,128.050773,34.933129
TRAVEL_000245,사천만마당,체험,기타레저,경남,경남 사천시 용현면 주문리 928-9,128.039829,35.000621
TRAVEL_000246,고포수변공원,체험,기타레저,경남,경남 하동군 금성면 고포큰골길 19-37,127.771353,34.966151
TRAVEL_000247,갱문동산,체험,기타레저,경남,경남 남해군 미조면 미조리 산14-1,128.03622,34.72043
TRAVEL_000248,배알도해변공원,체험,기타레저,전남,전남 광양시 태인동 1632-13,127.76202,34.958847
TRAVEL_000249,광양항 해양공원,체험,기타레저,전남,전남 광양시 중동 1894,127.693804,34.920573
TRAVEL_000250,마동저수지생태공원,체험,기타레저,전남,전남 광양시 중마로 404 공중화장실,127.701887,34.946376
TRAVEL_000251,국동항수변공원,체험,기타레저,전남,전남 여수시 봉산동 100-40,127.729108,34.730539
TRAVEL_000252,다도해해상국립공원,체험,기타레저,전남,전남 여수시 돌산읍 향일암로 164 향일암휴게소,127.802131,34.599804
TRAVEL_000253,동천천변공원,체험,기타레저,전남,전남 순천시 매곡동 549-1,127.488849,34.962928
TRAVEL_000254,고바우상록공원,체험,기타레저,전남,전남 강진군 청자로 1606,126.787358,34.512864
TRAVEL_000255,강진만생태공원,체험,기타레저,전남,전남 강진군 강진읍 생태공원길 47,126.773303,34.62024
TRAVEL_000256,가우도복합낚시공원,체험,기타레저,전남,전남 강진군 도암면 신기리 산42-5,126.756389,34.538583
TRAVEL_000257,사초해변공원,체험,기타레저,전남,전남 강진군 신전면 사초리 852,126.746223,34.471757
TRAVEL_000258,다도해일출공원,체험,기타레저,전남,전남 완도군 완도읍 군내리 산117-3,126.764806,34.31283
TRAVEL_000259,다도해해상국립공원,체험,기타레저,전남,전남 완도군 완도읍 개포로62번길 17-12,126.746141,34.317718
TRAVEL_000260,달목공원,체험,기타레저,전남,전남 완도군 소안면 소안북로 7,126.647262,34.176067
TRAVEL_000261,다도해해상국립공원,체험,기타레저,전남,전남 진도군 조도면 관매도길 59-12,126.050119,34.239585
TRAVEL_000262,백길해변수림대생태공원,체험,기타레저,전남,전남 신안군 자은면 유각리 산240-4,126.03956,34.849989
TRAVEL_000263,불갑저수지 수변공원,체험,기타레저,전남,전남 영광군 불갑면 방마로 167,126.515738,35.222227
TRAVEL_000264,백수해안공원,체험,기타레저,전남,전남 영광군 백수읍 백암리 223-4,126.378999,35.325576
TRAVEL_000265,가력도생태공원,체험,기타레저,전북,전북 부안군 변산면 대항리 577,126.52915,35.729531
TRAVEL_000266,금강습지생태공원,체험,기타레저,전북,전북 군산시 성산면 성덕리 181-1,126.816928,35.999002
TRAVEL_000267,새만금무궁화공원,체험,기타레저,전북,전라북도 군산시 옥도면 새만금로 1563-26,126.476154,35.82252
TRAVEL_000268,금강생태공원,체험,기타레저,충남,충남 서천군 마서면 장산로 916,126.742684,36.022805
TRAVEL_000269,삽교호 함상공원,체험,기타레저,충남,충남 당진시 신평면 삽교천3길 79 삽교호함상공원,126.824253,36.890817
TRAVEL_000270,삽교호호수공원,체험,기타레저,충남,충청남도 당진시 신평면 삽교천3길 100,126.824753,36.888873
TRAVEL_000271,대호목조각공원,체험,기타레저,충남,충남 당진시 석문면 난지도리 543,126.462034,37.019995
TRAVEL_000272,매산해안공원,체험,기타레저,충남,충남 당진시 신평면 매산리 29-24,126.808143,36.929285
TRAVEL_000273,GWP파크,체험,기타레저,충남,충남 아산시 탕정면 명암리 696-3,127.081342,36.796968
TRAVEL_000274,내리문화공원,체험,기타레저,경기,경기 평택시 팽성읍 내리 260,127.045871,36.971726
TRAVEL_000275,동탄호수공원,체험,기타레저,경기,경기 화성시 동탄순환대로 67,127.10242,37.166898
TRAVEL_000276,비봉습지공원,체험,기타레저,경기,경기 화성시 비봉면 비봉로 537,126.850247,37.262858
TRAVEL_000277,봉담호수공원,체험,기타레저,경기,경기 화성시 봉담읍 상리 22-10,126.951822,37.220224
TRAVEL_000278,노적봉인공폭포공원,체험,기타레저,경기,경기 안산시 상록구 성포동 699,126.853107,37.326267
TRAVEL_000279,배곧한울공원,체험,기타레저,경기,경기 시흥시 해송십리로 61,126.70201,37.354041
TRAVEL_000280,새미낚시공원,체험,기타레저,경기,경기 시흥시 새미길 48-1,126.864467,37.374428
TRAVEL_000281,김포한강야생조류생태공원,체험,기타레저,경기,경기 김포시 김포한강11로 455 김포시에코센터,126.69934,37.654784
TRAVEL_000282,검암공원,체험,기타레저,인천,인천 서구 시천동 162-264,126.670955,37.571015
TRAVEL_000283,늘푸른공원,체험,기타레저,인천,인천 서구 국제대로 29,126.623515,37.542296
TRAVEL_000284,배미꾸미조각공원,체험,기타레저,인천,인천 옹진군 북도면 모도로140번길 41 배미꾸미조각공원,126.406368,37.529019
TRAVEL_000285,등대공원,체험,기타레저,인천,인천 옹진군 연평면 연평리 산10-181,125.693071,37.669082
TRAVEL_000286,서귀포해양도립공원,체험,기타레저,제주,제주 서귀포시 남성로128번길 13,126.555886,33.241753
TRAVEL_000287,서귀포시립해양공원,체험,기타레저,제주,제주 서귀포시 남성중로 43 영신토산품.관광낚시선,126.558275,33.239781
TRAVEL_000288,마라해양군립공원(마라해양도립공원),체험,기타레저,제주,제주 서귀포시 대정읍 가파리 600,126.267245,33.118515
TRAVEL_000289,성산일출해양도립공원,체험,기타레저,제주,제주 서귀포시 성산읍 성산리 78,126.927242,33.425984
TRAVEL_000290,서복공원,체험,기타레저,제주,제주 서귀포시 칠십리로 156-8,126.570774,33.244836
TRAVEL_000291,산이물공원,체험,기타레저,제주,제주 서귀포시 대정읍 하모리 1097-1,126.247024,33.222143
TRAVEL_000292,농촌건강장수마을신비스러운물공원쉼터,체험,기타레저,제주,제주 서귀포시 성산읍 온평동로 60-9,126.903272,33.404931
TRAVEL_000293,붕우못공원,체험,기타레저,제주,제주 서귀포시 대정읍 보성리 1295-3,126.229386,33.238752
TRAVEL_000294,정동진해변(정동진 해수욕장),체험,기타레저,강원,강원 강릉시 강동면 정동진리,128.942721,37.737401
TRAVEL_000295,옥계해수욕장,체험,기타레저,강원,강원 강릉시 옥계면 금진리,129.034658,37.608611
TRAVEL_000296,주문진해변,체험,기타레저,강원,강원 강릉시 주문진읍 주문북로210,128.818202,37.910852
TRAVEL_000297,지경해수욕장,체험,기타레저,강원,강원 양양군 현남면 지경리,128.758818,37.966845
TRAVEL_000298,캔싱턴해변,체험,기타레저,강원,강원 고성군 토성면 봉포리40,128.571942,38.24395
TRAVEL_000299,자작도(문암)해수욕장,체험,기타레저,강원,강원 고성군 죽왕면 문암진리,128.49692,38.336078
TRAVEL_000300,죽도해수욕장,체험,기타레저,강원,강원 양양군 현남면,128.760984,37.9689
TRAVEL_000301,청간해수욕장,체험,기타레저,강원,강원 고성군 토성면 청간리 54-20,128.557027,38.266142
TRAVEL_000302,초도해수욕장,체험,기타레저,강원,강원 고성군 현내면 초도리,128.433202,38.487366
TRAVEL_000303,송지호해수욕장,체험,기타레저,강원,강원 고성군 죽왕면,128.535778,38.30561
TRAVEL_000304,원평해수욕장,체험,기타레저,강원,강원 삼척시 근덕면 매원리,129.238921,37.340587
TRAVEL_000305,임원해수욕장,체험,기타레저,강원,강원 삼척시 원덕읍 임원리,129.326387,37.265513
TRAVEL_000306,호산해수욕장,체험,기타레저,강원,강원 삼척시 원덕읍 호산리,129.326387,37.265513
TRAVEL_000307,한재밑해수욕장,체험,기타레저,강원,강원 삼척시 근덕면 삼척로 3840,129.2167,37.395303
TRAVEL_000308,오분해수욕장(오분해변),체험,기타레저,강원,강원 삼척시 오분동208-1,129.190952,37.425994
TRAVEL_000309,영진해수욕장(영진해변),체험,기타레저,강원,강원 강릉시 연곡면,128.836895,37.860136
TRAVEL_000310,어달해수욕장,체험,기타레저,강원,강원 동해시 어달동,129.117263,37.566061
TRAVEL_000311,한섬해수욕장,체험,기타레저,강원,강원 동해시 천곡동,129.11293,37.527398
TRAVEL_000312,염전해수욕장(염전해변),체험,기타레저,강원,강원 강릉시 강동면 안인리,128.942721,37.737401
TRAVEL_000313,순긋해수욕장(순긋해변),체험,기타레저,강원,강원 강릉시 안현동,128.892724,37.806254
TRAVEL_000314,소돌해수욕장(소돌해변),체험,기타레저,강원,강원 강릉시 주문진읍 주문리,128.821507,37.882633
TRAVEL_000315,초도리마을 해수욕장(초도해수욕장),체험,기타레저,강원,강원 고성군 현내면 초도리,128.433202,38.487366
TRAVEL_000316,제부도 해수욕장,체험,기타레저,경기,경기 화성시 서신면 제부리,126.711899,37.167812
TRAVEL_000317,여차몽돌해변,체험,기타레저,경남,경남 거제시 남부면 다포리,128.601921,34.76679
TRAVEL_000318,송정솔바람해변,체험,기타레저,경남,경남 남해군 미조면 송정리,128.031276,34.729235
TRAVEL_000319,와현모래숲해변,체험,기타레저,경남,경남 거제시 일운면 와현해변길1,128.707856,34.81348
TRAVEL_000320,항도몽돌해변,체험,기타레저,경남,경남 남해군 미조면 송정리,128.031276,34.729235
TRAVEL_000321,연대도해수욕장,체험,기타레저,경남,경남 통영시 산양읍 연곡리,128.388217,34.801396
TRAVEL_000322,함목해수욕장,체험,기타레저,경남,경남 거제시 남부면 갈곶리,128.601921,34.76679
TRAVEL_000323,은점몽돌해수욕장,체험,기타레저,경남,경남 남해군 삼동면 물건리 664-10,128.05033,34.784868
TRAVEL_000324,화진해수욕장,체험,기타레저,경북,경북 포항시 북구 송라면,129.356813,36.227381
TRAVEL_000325,오보해수욕장,체험,기타레저,경북,경북 영덕군 영덕읍 오보리,129.378086,36.432247
TRAVEL_000326,하저리해수욕장,체험,기타레저,경북,경북 영덕군 강구면 하저리,129.375976,36.363477
TRAVEL_000327,장사해수욕장,체험,기타레저,경북,경북 영덕군 남정면 장사리,129.379865,36.320149
TRAVEL_000328,주전몽돌해안(주전해안길),체험,기타레저,울산,울산 동구 주전동,129.455728,35.555513
TRAVEL_000329,장봉도옹암해수욕장(옹암해수욕장),체험,기타레저,인천,인천 옹진군 북도면 장봉리,126.339819,37.531879
TRAVEL_000330,장봉도한들해수욕장,체험,기타레저,인천,인천 옹진군 북도면 장봉로 465번길 70,126.346457,37.528991
TRAVEL_000331,하나개 해수욕장,체험,기타레저,인천,인천 중구 무의동,126.426284,37.390507
TRAVEL_000332,큰무리(실미)해수욕장(실미도해수욕장),체험,기타레저,인천,인천 중구 무의동 136-49,126.427312,37.386008
TRAVEL_000333,한들해수욕장 (장봉도),체험,기타레저,인천,인천 옹진군 북도면 장봉로 465번길 70,126.346457,37.528991
TRAVEL_000334,십리포해수욕장,체험,기타레저,인천,인천 옹진군 영흥면 내리734,126.480114,37.280187
TRAVEL_000335,큰말해수욕장,체험,기타레저,인천,인천 옹진군 덕적면 굴업리,125.977715,37.189472
